station,date,product,element,value
blm2virg,2021-04-04,prism,tmin,7.5906
blm2virg,2021-04-05,prism,tmin,0.9164
blm2virg,2021-04-06,prism,tmin,-2.9277999
blm2virg,2021-04-07,prism,tmin,-3.5978
blm2virg,2021-04-08,prism,tmin,0.5591
blm2virg,2021-04-09,prism,tmin,-9.4749994
blm2virg,2021-04-10,prism,tmin,-8.3851995
blm2virg,2021-04-11,prism,tmin,-12.9265995
blm2virg,2021-04-12,prism,tmin,-11.666299800000001
blm2virg,2021-04-13,prism,tmin,-10.1707001
blm2virg,2021-04-14,prism,tmin,-10.8056993
blm2virg,2021-04-15,prism,tmin,-10.1574001
blm2virg,2021-04-16,prism,tmin,-6.4719996
blm2virg,2021-04-17,prism,tmin,-4.8271999
blm2virg,2021-04-18,prism,tmin,-3.0821998
blm2virg,2021-04-19,prism,tmin,-8.7011995
blm2virg,2021-04-20,prism,tmin,-10.0538998
blm2virg,2021-04-21,prism,tmin,-9.1456995
blm2virg,2021-04-22,prism,tmin,-12.1567993
blm2virg,2021-04-23,prism,tmin,-7.2451997
blm2virg,2021-04-24,prism,tmin,-7.9157996
blm2virg,2021-04-25,prism,tmin,0.8402
blm2virg,2021-04-26,prism,tmin,-2.4496999
blm2virg,2021-04-27,prism,tmin,-1.7910999
blm2virg,2021-04-28,prism,tmin,-0.6006
blm2virg,2021-04-29,prism,tmin,0.2241
blm2virg,2021-04-30,prism,tmin,4.7754998
blm2virg,2021-05-01,prism,tmin,5.0674
blm3mcca,2021-04-02,prism,tmin,-2.6283998
blm3mcca,2021-04-03,prism,tmin,1.1102999
blm3mcca,2021-04-04,prism,tmin,2.4782
blm3mcca,2021-04-05,prism,tmin,0.4865
blm3mcca,2021-04-06,prism,tmin,-3.5163999
blm3mcca,2021-04-07,prism,tmin,-4.2996001
blm3mcca,2021-04-08,prism,tmin,-3.2805998
blm3mcca,2021-04-09,prism,tmin,-8.6389999
blm3mcca,2021-04-10,prism,tmin,-9.6127996
blm3mcca,2021-04-11,prism,tmin,-10.6960993
blm3mcca,2021-04-12,prism,tmin,-11.8451996
blm3mcca,2021-04-13,prism,tmin,-11.2361994
blm3mcca,2021-04-14,prism,tmin,-10.9473
blm3mcca,2021-04-15,prism,tmin,-10.0302
blm3mcca,2021-04-16,prism,tmin,-5.2135997
blm3mcca,2021-04-17,prism,tmin,-5.0980997
blm3mcca,2021-04-18,prism,tmin,-5.4596996
blm3mcca,2021-04-19,prism,tmin,-7.1924
blm3mcca,2021-04-20,prism,tmin,-11.9764996
blm3mcca,2021-04-21,prism,tmin,-12.3990993
blm3mcca,2021-04-22,prism,tmin,-9.9573002
blm3mcca,2021-04-23,prism,tmin,-5.8478999
blm3mcca,2021-04-24,prism,tmin,-5.8571
blm3mcca,2021-04-25,prism,tmin,-1.7932999
blm3mcca,2021-04-26,prism,tmin,-2.8729999
blm3mcca,2021-04-27,prism,tmin,-4.8954997
blm3mcca,2021-04-28,prism,tmin,-5.2226996
blm3mcca,2021-04-29,prism,tmin,0.1822
blm3mcca,2021-04-30,prism,tmin,3.0895998
blm3mcca,2021-05-01,prism,tmin,6.5372
blm5kidd,2021-04-02,prism,tmin,-2.9536998
blm5kidd,2021-04-03,prism,tmin,1.7516999
blm5kidd,2021-04-04,prism,tmin,1.4972999
blm5kidd,2021-04-05,prism,tmin,2.1127999
blm5kidd,2021-04-06,prism,tmin,-2.5983
blm5kidd,2021-04-07,prism,tmin,-3.0709999
blm5kidd,2021-04-08,prism,tmin,-3.3885
blm5kidd,2021-04-09,prism,tmin,-9.0253
blm5kidd,2021-04-10,prism,tmin,-9.6441002
blm5kidd,2021-04-11,prism,tmin,-10.1611996
blm5kidd,2021-04-12,prism,tmin,-11.3088999
blm5kidd,2021-04-13,prism,tmin,-10.0732994
blm5kidd,2021-04-14,prism,tmin,-9.9039001
blm5kidd,2021-04-15,prism,tmin,-9.8280001
blm5kidd,2021-04-16,prism,tmin,-5.6127996
blm5kidd,2021-04-17,prism,tmin,-5.8895998
blm5kidd,2021-04-18,prism,tmin,-6.1355
blm5kidd,2021-04-19,prism,tmin,-5.0127001
blm5kidd,2021-04-20,prism,tmin,-11.6548996
blm5kidd,2021-04-21,prism,tmin,-11.7880993
blm5kidd,2021-04-22,prism,tmin,-9.4026995
blm5kidd,2021-04-23,prism,tmin,-4.1893997
blm5kidd,2021-04-24,prism,tmin,-3.8225999
blm5kidd,2021-04-25,prism,tmin,-0.6104
blm5kidd,2021-04-26,prism,tmin,-1.5209999
blm5kidd,2021-04-27,prism,tmin,-2.0437
blm5kidd,2021-04-28,prism,tmin,-2.4496000000000002
blm5kidd,2021-04-29,prism,tmin,-0.3428
blm5kidd,2021-04-30,prism,tmin,2.8388
blm5kidd,2021-05-01,prism,tmin,5.8206997
blmangel,2021-04-02,prism,tmin,-2.2967999
blmangel,2021-04-03,prism,tmin,0.6093
blmangel,2021-04-04,prism,tmin,1.0784
blmangel,2021-04-05,prism,tmin,2.1928
blmangel,2021-04-06,prism,tmin,3.5804
blmangel,2021-04-07,prism,tmin,-1.5775
blmangel,2021-04-08,prism,tmin,-2.2191
blmangel,2021-04-09,prism,tmin,-0.8973
blmangel,2021-04-10,prism,tmin,-2.1896999
blmangel,2021-04-11,prism,tmin,-0.3335
blmangel,2021-04-12,prism,tmin,-3.4758999
blmangel,2021-04-13,prism,tmin,-5.3638
blmangel,2021-04-14,prism,tmin,-5.8120999
blmangel,2021-04-15,prism,tmin,-4.5205998
blmangel,2021-04-16,prism,tmin,-2.3146999
blmangel,2021-04-17,prism,tmin,-4.9825997
blmangel,2021-04-18,prism,tmin,-3.9106998
blmangel,2021-04-19,prism,tmin,-4.1343999
blmangel,2021-04-20,prism,tmin,-6.7943997
blmangel,2021-04-21,prism,tmin,-8.0500994
blmangel,2021-04-22,prism,tmin,-7.1666999
blmangel,2021-04-23,prism,tmin,-3.9066
blmangel,2021-04-24,prism,tmin,-3.5788
blmangel,2021-04-25,prism,tmin,-2.2142999
blmangel,2021-04-26,prism,tmin,2.9489
blmangel,2021-04-27,prism,tmin,0.8687
blmangel,2021-04-28,prism,tmin,0.4205
blmangel,2021-04-29,prism,tmin,3.0851998
blmangel,2021-04-30,prism,tmin,5.4829998
blmangel,2021-05-01,prism,tmin,8.1723995
blmbattl,2021-04-02,prism,tmin,-5.8741999
blmbattl,2021-04-03,prism,tmin,3.9668999
blmbattl,2021-04-04,prism,tmin,5.4171
blmbattl,2021-04-05,prism,tmin,5.0026999
blmbattl,2021-04-06,prism,tmin,3.0340998
blmbattl,2021-04-07,prism,tmin,-0.5122
blmbattl,2021-04-08,prism,tmin,-1.395
blmbattl,2021-04-09,prism,tmin,-1.2055
blmbattl,2021-04-10,prism,tmin,-3.1127
blmbattl,2021-04-11,prism,tmin,-2.2470999
blmbattl,2021-04-12,prism,tmin,-2.8206999
blmbattl,2021-04-13,prism,tmin,-4.1546998
blmbattl,2021-04-14,prism,tmin,-5.2522998
blmbattl,2021-04-15,prism,tmin,-5.5499997
blmbattl,2021-04-16,prism,tmin,-5.0620999
blmbattl,2021-04-17,prism,tmin,-3.7249
blmbattl,2021-04-18,prism,tmin,-3.1605999
blmbattl,2021-04-19,prism,tmin,-5.5198998
blmbattl,2021-04-20,prism,tmin,-5.2677999
blmbattl,2021-04-21,prism,tmin,-7.4537997
blmbattl,2021-04-22,prism,tmin,-7.0193
blmbattl,2021-04-23,prism,tmin,-4.6075997
blmbattl,2021-04-24,prism,tmin,-5.4618998
blmbattl,2021-04-25,prism,tmin,-4.1566
blmbattl,2021-04-26,prism,tmin,-1.7357999
blmbattl,2021-04-27,prism,tmin,3.9399998
blmbattl,2021-04-28,prism,tmin,2.6866999
blmbattl,2021-04-29,prism,tmin,3.6374998
blmbattl,2021-04-30,prism,tmin,5.7033
blmbattl,2021-05-01,prism,tmin,6.9745998
blmbelfr,2021-04-02,prism,tmin,2.2031
blmbelfr,2021-04-03,prism,tmin,4.7149997
blmbelfr,2021-04-04,prism,tmin,2.0822999
blmbelfr,2021-04-05,prism,tmin,0.7777
blmbelfr,2021-04-06,prism,tmin,-0.1487
blmbelfr,2021-04-07,prism,tmin,-0.5254
blmbelfr,2021-04-08,prism,tmin,0.6797
blmbelfr,2021-04-09,prism,tmin,-0.7356
blmbelfr,2021-04-10,prism,tmin,-1.7704999
blmbelfr,2021-04-11,prism,tmin,-4.2961998
blmbelfr,2021-04-12,prism,tmin,-3.7063999
blmbelfr,2021-04-13,prism,tmin,-3.9215999
blmbelfr,2021-04-14,prism,tmin,-4.8347001
blmbelfr,2021-04-15,prism,tmin,-4.1789999
blmbelfr,2021-04-16,prism,tmin,-3.4278998
blmbelfr,2021-04-17,prism,tmin,-2.9768999
blmbelfr,2021-04-18,prism,tmin,-2.1171999
blmbelfr,2021-04-19,prism,tmin,-3.9075999
blmbelfr,2021-04-20,prism,tmin,-5.0172
blmbelfr,2021-04-21,prism,tmin,-7.6954999
blmbelfr,2021-04-22,prism,tmin,-6.0899
blmbelfr,2021-04-23,prism,tmin,-1.7469
blmbelfr,2021-04-24,prism,tmin,-1.8823999
blmbelfr,2021-04-25,prism,tmin,0.6946
blmbelfr,2021-04-26,prism,tmin,1.1251999
blmbelfr,2021-04-27,prism,tmin,-1.2679
blmbelfr,2021-04-28,prism,tmin,-1.6637
blmbelfr,2021-04-29,prism,tmin,1.3765
blmbelfr,2021-04-30,prism,tmin,3.8772998
blmbelfr,2021-05-01,prism,tmin,7.1782999
blmbroad,2021-04-02,prism,tmin,-1.2372
blmbroad,2021-04-03,prism,tmin,1.5812999
blmbroad,2021-04-04,prism,tmin,4.1197
blmbroad,2021-04-05,prism,tmin,3.0284998
blmbroad,2021-04-06,prism,tmin,2.0383999
blmbroad,2021-04-07,prism,tmin,-0.0892
blmbroad,2021-04-08,prism,tmin,0.0359
blmbroad,2021-04-09,prism,tmin,0.1339
blmbroad,2021-04-10,prism,tmin,-0.4706
blmbroad,2021-04-11,prism,tmin,-0.278
blmbroad,2021-04-12,prism,tmin,-1.7344999
blmbroad,2021-04-13,prism,tmin,-4.2694998
blmbroad,2021-04-14,prism,tmin,-4.5121999
blmbroad,2021-04-15,prism,tmin,-3.6766
blmbroad,2021-04-16,prism,tmin,-2.0042
blmbroad,2021-04-17,prism,tmin,-2.2772
blmbroad,2021-04-18,prism,tmin,-2.3304999
blmbroad,2021-04-19,prism,tmin,-3.6390998
blmbroad,2021-04-20,prism,tmin,-4.8306999
blmbroad,2021-04-21,prism,tmin,-6.6148996
blmbroad,2021-04-22,prism,tmin,-6.3669
blmbroad,2021-04-23,prism,tmin,-1.923
blmbroad,2021-04-24,prism,tmin,-2.6943998
blmbroad,2021-04-25,prism,tmin,-1.9419999
blmbroad,2021-04-26,prism,tmin,0.7009
blmbroad,2021-04-27,prism,tmin,5.3741999
blmbroad,2021-04-28,prism,tmin,3.4075
blmbroad,2021-04-29,prism,tmin,3.7017
blmbroad,2021-04-30,prism,tmin,6.2651997
blmbroad,2021-05-01,prism,tmin,8.4453001
blmcapit,2021-04-02,prism,tmin,-8.3016996
blmcapit,2021-04-03,prism,tmin,1.4657999
blmcapit,2021-04-04,prism,tmin,2.4712
blmcapit,2021-04-05,prism,tmin,3.1596999
blmcapit,2021-04-06,prism,tmin,2.4828999
blmcapit,2021-04-07,prism,tmin,-1.2456
blmcapit,2021-04-08,prism,tmin,-3.4269998
blmcapit,2021-04-09,prism,tmin,-3.4385998
blmcapit,2021-04-10,prism,tmin,-5.6785998
blmcapit,2021-04-11,prism,tmin,-4.7585998
blmcapit,2021-04-12,prism,tmin,-2.7732999
blmcapit,2021-04-13,prism,tmin,-4.7613997
blmcapit,2021-04-14,prism,tmin,-6.0502
blmcapit,2021-04-15,prism,tmin,-6.5261998
blmcapit,2021-04-16,prism,tmin,-6.5685
blmcapit,2021-04-17,prism,tmin,-5.3083997
blmcapit,2021-04-18,prism,tmin,-4.7616
blmcapit,2021-04-19,prism,tmin,-5.5423999
blmcapit,2021-04-20,prism,tmin,-5.0323
blmcapit,2021-04-21,prism,tmin,-8.0825996
blmcapit,2021-04-22,prism,tmin,-7.9464998
blmcapit,2021-04-23,prism,tmin,-5.2873998
blmcapit,2021-04-24,prism,tmin,-5.1905999
blmcapit,2021-04-25,prism,tmin,-4.2296
blmcapit,2021-04-26,prism,tmin,-1.1777999
blmcapit,2021-04-27,prism,tmin,3.7909999
blmcapit,2021-04-28,prism,tmin,0.9041
blmcapit,2021-04-29,prism,tmin,1.6471
blmcapit,2021-04-30,prism,tmin,4.25
blmcapit,2021-05-01,prism,tmin,6.5242996
blmfortp,2021-04-02,prism,tmin,-2.0242999
blmfortp,2021-04-03,prism,tmin,1.7738999
blmfortp,2021-04-04,prism,tmin,0.5745
blmfortp,2021-04-05,prism,tmin,0.9196
blmfortp,2021-04-06,prism,tmin,0.9633
blmfortp,2021-04-07,prism,tmin,-1.9843999
blmfortp,2021-04-08,prism,tmin,-1.9929999
blmfortp,2021-04-09,prism,tmin,-0.668
blmfortp,2021-04-10,prism,tmin,-2.4319999
blmfortp,2021-04-11,prism,tmin,-0.5119
blmfortp,2021-04-12,prism,tmin,-2.9317999
blmfortp,2021-04-13,prism,tmin,-4.0002999
blmfortp,2021-04-14,prism,tmin,-4.8992000000000004
blmfortp,2021-04-15,prism,tmin,-4.7688999
blmfortp,2021-04-16,prism,tmin,-2.2107
blmfortp,2021-04-17,prism,tmin,-4.7104998
blmfortp,2021-04-18,prism,tmin,-3.6927998
blmfortp,2021-04-19,prism,tmin,-7.3348999
blmfortp,2021-04-20,prism,tmin,-7.3729997
blmfortp,2021-04-21,prism,tmin,-7.1713996
blmfortp,2021-04-22,prism,tmin,-5.9663
blmfortp,2021-04-23,prism,tmin,-3.2240999
blmfortp,2021-04-24,prism,tmin,-5.0439
blmfortp,2021-04-25,prism,tmin,-2.6241999
blmfortp,2021-04-26,prism,tmin,1.0166
blmfortp,2021-04-27,prism,tmin,-0.2713
blmfortp,2021-04-28,prism,tmin,1.23
blmfortp,2021-04-29,prism,tmin,2.9385998
blmfortp,2021-04-30,prism,tmin,4.3196001
blmfortp,2021-05-01,prism,tmin,7.5408998
blmglend,2021-04-02,prism,tmin,1.4520999
blmglend,2021-04-03,prism,tmin,3.6503999
blmglend,2021-04-04,prism,tmin,2.2598999
blmglend,2021-04-05,prism,tmin,1.7177999
blmglend,2021-04-06,prism,tmin,5.5407
blmglend,2021-04-07,prism,tmin,-1.0727999
blmglend,2021-04-08,prism,tmin,-2.3302
blmglend,2021-04-09,prism,tmin,2.9324999
blmglend,2021-04-10,prism,tmin,1.4096999
blmglend,2021-04-11,prism,tmin,2.0376
blmglend,2021-04-12,prism,tmin,-1.4025999
blmglend,2021-04-13,prism,tmin,-3.9836998
blmglend,2021-04-14,prism,tmin,-4.5172997
blmglend,2021-04-15,prism,tmin,-4.7237
blmglend,2021-04-16,prism,tmin,-1.3618
blmglend,2021-04-17,prism,tmin,-5.8818998
blmglend,2021-04-18,prism,tmin,-6.5386996
blmglend,2021-04-19,prism,tmin,-4.1142001
blmglend,2021-04-20,prism,tmin,-4.7659998
blmglend,2021-04-21,prism,tmin,-7.789
blmglend,2021-04-22,prism,tmin,-7.1842999
blmglend,2021-04-23,prism,tmin,-1.9109999
blmglend,2021-04-24,prism,tmin,-2.6575999
blmglend,2021-04-25,prism,tmin,-3.3235998
blmglend,2021-04-26,prism,tmin,1.6301
blmglend,2021-04-27,prism,tmin,0.5726
blmglend,2021-04-28,prism,tmin,-0.0731
blmglend,2021-04-29,prism,tmin,5.1391997
blmglend,2021-04-30,prism,tmin,6.1292996
blmglend,2021-05-01,prism,tmin,9.7599001
blmglnor,2021-04-02,prism,tmin,-0.7694
blmglnor,2021-04-03,prism,tmin,5.4028997
blmglnor,2021-04-04,prism,tmin,6.0124998
blmglnor,2021-04-05,prism,tmin,4.0791998
blmglnor,2021-04-06,prism,tmin,1.6997
blmglnor,2021-04-07,prism,tmin,1.7904999
blmglnor,2021-04-08,prism,tmin,1.7722
blmglnor,2021-04-09,prism,tmin,-3.3062
blmglnor,2021-04-10,prism,tmin,-3.7342
blmglnor,2021-04-11,prism,tmin,-0.7486
blmglnor,2021-04-12,prism,tmin,-3.9227998
blmglnor,2021-04-13,prism,tmin,-4.2593999
blmglnor,2021-04-14,prism,tmin,-4.8908997
blmglnor,2021-04-15,prism,tmin,-5.3262997
blmglnor,2021-04-16,prism,tmin,-3.0979998
blmglnor,2021-04-17,prism,tmin,-3.4317
blmglnor,2021-04-18,prism,tmin,0.3525
blmglnor,2021-04-19,prism,tmin,-6.1577001
blmglnor,2021-04-20,prism,tmin,-5.5735998
blmglnor,2021-04-21,prism,tmin,-5.3006001
blmglnor,2021-04-22,prism,tmin,-3.9631999
blmglnor,2021-04-23,prism,tmin,-3.5983
blmglnor,2021-04-24,prism,tmin,-3.9549999
blmglnor,2021-04-25,prism,tmin,-1.0591
blmglnor,2021-04-26,prism,tmin,0.2949
blmglnor,2021-04-27,prism,tmin,-0.1535
blmglnor,2021-04-28,prism,tmin,2.4563999
blmglnor,2021-04-29,prism,tmin,3.6982999
blmglnor,2021-04-30,prism,tmin,5.0685
blmglnor,2021-05-01,prism,tmin,10.4146996
blmhardi,2021-04-02,prism,tmin,-5.5369997
blmhardi,2021-04-03,prism,tmin,3.4805
blmhardi,2021-04-04,prism,tmin,5.7971001
blmhardi,2021-04-05,prism,tmin,5.9947996
blmhardi,2021-04-06,prism,tmin,2.8358998
blmhardi,2021-04-07,prism,tmin,-0.4863
blmhardi,2021-04-08,prism,tmin,-1.109
blmhardi,2021-04-09,prism,tmin,-0.6061
blmhardi,2021-04-10,prism,tmin,-2.7942998
blmhardi,2021-04-11,prism,tmin,-2.1694
blmhardi,2021-04-12,prism,tmin,-2.6578999
blmhardi,2021-04-13,prism,tmin,-4.4446998
blmhardi,2021-04-14,prism,tmin,-5.8641996
blmhardi,2021-04-15,prism,tmin,-5.4808998
blmhardi,2021-04-16,prism,tmin,-5.3803
blmhardi,2021-04-17,prism,tmin,-4.0481
blmhardi,2021-04-18,prism,tmin,-3.4378998
blmhardi,2021-04-19,prism,tmin,-5.7722998
blmhardi,2021-04-20,prism,tmin,-5.5404
blmhardi,2021-04-21,prism,tmin,-7.7961998
blmhardi,2021-04-22,prism,tmin,-7.3350997
blmhardi,2021-04-23,prism,tmin,-5.0205998
blmhardi,2021-04-24,prism,tmin,-4.5235
blmhardi,2021-04-25,prism,tmin,-4.8058
blmhardi,2021-04-26,prism,tmin,-1.6793
blmhardi,2021-04-27,prism,tmin,3.4570999
blmhardi,2021-04-28,prism,tmin,2.5546999
blmhardi,2021-04-29,prism,tmin,3.0235999
blmhardi,2021-04-30,prism,tmin,6.3404999
blmhardi,2021-05-01,prism,tmin,7.1942997
blmhavre,2021-04-02,prism,tmin,-3.8614998
blmhavre,2021-04-03,prism,tmin,1.721
blmhavre,2021-04-04,prism,tmin,-0.3924
blmhavre,2021-04-05,prism,tmin,0.6586
blmhavre,2021-04-06,prism,tmin,-4.5251999
blmhavre,2021-04-07,prism,tmin,-4.4006
blmhavre,2021-04-08,prism,tmin,-1.5786999
blmhavre,2021-04-09,prism,tmin,-6.8667998
blmhavre,2021-04-10,prism,tmin,-6.289
blmhavre,2021-04-11,prism,tmin,-2.3889
blmhavre,2021-04-12,prism,tmin,-4.7969999
blmhavre,2021-04-13,prism,tmin,-6.0095
blmhavre,2021-04-14,prism,tmin,-5.3045001
blmhavre,2021-04-15,prism,tmin,-5.4837999
blmhavre,2021-04-16,prism,tmin,-5.3488998
blmhavre,2021-04-17,prism,tmin,-5.5569997
blmhavre,2021-04-18,prism,tmin,-4.5718999
blmhavre,2021-04-19,prism,tmin,-6.388
blmhavre,2021-04-20,prism,tmin,-5.7151999
blmhavre,2021-04-21,prism,tmin,-6.7985001
blmhavre,2021-04-22,prism,tmin,-5.5365996
blmhavre,2021-04-23,prism,tmin,-5.3694
blmhavre,2021-04-24,prism,tmin,-7.5117998
blmhavre,2021-04-25,prism,tmin,-6.3161998
blmhavre,2021-04-26,prism,tmin,-1.3200999
blmhavre,2021-04-27,prism,tmin,-2.7783
blmhavre,2021-04-28,prism,tmin,-0.7581
blmhavre,2021-04-29,prism,tmin,2.9779
blmhavre,2021-04-30,prism,tmin,4.0822001
blmhavre,2021-05-01,prism,tmin,7.7205997
blmjorda,2021-04-02,prism,tmin,-2.6181998
blmjorda,2021-04-03,prism,tmin,0.6617
blmjorda,2021-04-04,prism,tmin,-0.1136
blmjorda,2021-04-05,prism,tmin,0.8507
blmjorda,2021-04-06,prism,tmin,2.3222001
blmjorda,2021-04-07,prism,tmin,-2.3664
blmjorda,2021-04-08,prism,tmin,-2.7847998
blmjorda,2021-04-09,prism,tmin,-1.2437999
blmjorda,2021-04-10,prism,tmin,-2.9521
blmjorda,2021-04-11,prism,tmin,-0.0448
blmjorda,2021-04-12,prism,tmin,-3.0133998
blmjorda,2021-04-13,prism,tmin,-3.7932999
blmjorda,2021-04-14,prism,tmin,-4.6732998
blmjorda,2021-04-15,prism,tmin,-4.4554
blmjorda,2021-04-16,prism,tmin,-2.2054999
blmjorda,2021-04-17,prism,tmin,-4.8241
blmjorda,2021-04-18,prism,tmin,-3.9032998
blmjorda,2021-04-19,prism,tmin,-6.2599998
blmjorda,2021-04-20,prism,tmin,-6.8070998
blmjorda,2021-04-21,prism,tmin,-7.2795
blmjorda,2021-04-22,prism,tmin,-6.5426998
blmjorda,2021-04-23,prism,tmin,-2.9803998
blmjorda,2021-04-24,prism,tmin,-4.1715999
blmjorda,2021-04-25,prism,tmin,-1.4692999
blmjorda,2021-04-26,prism,tmin,1.4036
blmjorda,2021-04-27,prism,tmin,-0.9835
blmjorda,2021-04-28,prism,tmin,0.4947
blmjorda,2021-04-29,prism,tmin,3.0263999
blmjorda,2021-04-30,prism,tmin,4.6089001
blmjorda,2021-05-01,prism,tmin,6.3782001
blmmatad,2021-04-02,prism,tmin,-1.7148
blmmatad,2021-04-03,prism,tmin,3.2344999
blmmatad,2021-04-04,prism,tmin,2.6494999
blmmatad,2021-04-05,prism,tmin,0.1143
blmmatad,2021-04-06,prism,tmin,-1.3831999
blmmatad,2021-04-07,prism,tmin,-1.8026999
blmmatad,2021-04-08,prism,tmin,0.8455999
blmmatad,2021-04-09,prism,tmin,-5.4737
blmmatad,2021-04-10,prism,tmin,-4.3417001
blmmatad,2021-04-11,prism,tmin,-2.5067999
blmmatad,2021-04-12,prism,tmin,-3.9473999
blmmatad,2021-04-13,prism,tmin,-5.3238001
blmmatad,2021-04-14,prism,tmin,-5.6128998
blmmatad,2021-04-15,prism,tmin,-4.9271998
blmmatad,2021-04-16,prism,tmin,-3.6926999
blmmatad,2021-04-17,prism,tmin,-3.8321998
blmmatad,2021-04-18,prism,tmin,-0.9454
blmmatad,2021-04-19,prism,tmin,-4.5331998
blmmatad,2021-04-20,prism,tmin,-4.0464001
blmmatad,2021-04-21,prism,tmin,-4.5678997
blmmatad,2021-04-22,prism,tmin,-3.4196999
blmmatad,2021-04-23,prism,tmin,-3.2035
blmmatad,2021-04-24,prism,tmin,-3.5031998
blmmatad,2021-04-25,prism,tmin,-2.2056
blmmatad,2021-04-26,prism,tmin,-1.0016
blmmatad,2021-04-27,prism,tmin,-0.7552
blmmatad,2021-04-28,prism,tmin,0.3891
blmmatad,2021-04-29,prism,tmin,6.3731999
blmmatad,2021-04-30,prism,tmin,7.3175998
blmmatad,2021-05-01,prism,tmin,8.0416002
blmplevn,2021-04-02,prism,tmin,-1.0654
blmplevn,2021-04-03,prism,tmin,2.8978999
blmplevn,2021-04-04,prism,tmin,2.5074
blmplevn,2021-04-05,prism,tmin,5.3908997
blmplevn,2021-04-06,prism,tmin,2.4352
blmplevn,2021-04-07,prism,tmin,-1.2667999
blmplevn,2021-04-08,prism,tmin,-1.4536999
blmplevn,2021-04-09,prism,tmin,0.0906
blmplevn,2021-04-10,prism,tmin,-0.5781
blmplevn,2021-04-11,prism,tmin,-0.8301
blmplevn,2021-04-12,prism,tmin,-3.0283999
blmplevn,2021-04-13,prism,tmin,-5.6924996
blmplevn,2021-04-14,prism,tmin,-5.4500999
blmplevn,2021-04-15,prism,tmin,-5.6710997
blmplevn,2021-04-16,prism,tmin,-2.6822
blmplevn,2021-04-17,prism,tmin,-2.641
blmplevn,2021-04-18,prism,tmin,-2.1803
blmplevn,2021-04-19,prism,tmin,-5.3081999
blmplevn,2021-04-20,prism,tmin,-7.0317998
blmplevn,2021-04-21,prism,tmin,-7.7030997
blmplevn,2021-04-22,prism,tmin,-6.4724998
blmplevn,2021-04-23,prism,tmin,-3.1862998
blmplevn,2021-04-24,prism,tmin,-3.7189999
blmplevn,2021-04-25,prism,tmin,-3.8838999
blmplevn,2021-04-26,prism,tmin,-0.1041
blmplevn,2021-04-27,prism,tmin,3.3644998
blmplevn,2021-04-28,prism,tmin,3.0885
blmplevn,2021-04-29,prism,tmin,4.4070997
blmplevn,2021-04-30,prism,tmin,5.6943998
blmplevn,2021-05-01,prism,tmin,6.9687996
blmpumpk,2021-04-02,prism,tmin,-2.7022998
blmpumpk,2021-04-03,prism,tmin,2.4047999
blmpumpk,2021-04-04,prism,tmin,3.0526998
blmpumpk,2021-04-05,prism,tmin,4.0408998
blmpumpk,2021-04-06,prism,tmin,3.9087
blmpumpk,2021-04-07,prism,tmin,-0.5552
blmpumpk,2021-04-08,prism,tmin,-0.9114
blmpumpk,2021-04-09,prism,tmin,0.9873
blmpumpk,2021-04-10,prism,tmin,-0.3992
blmpumpk,2021-04-11,prism,tmin,-0.3609
blmpumpk,2021-04-12,prism,tmin,-2.0363998
blmpumpk,2021-04-13,prism,tmin,-4.7230997
blmpumpk,2021-04-14,prism,tmin,-4.8169999
blmpumpk,2021-04-15,prism,tmin,-4.7270999
blmpumpk,2021-04-16,prism,tmin,-3.2621999
blmpumpk,2021-04-17,prism,tmin,-3.5302
blmpumpk,2021-04-18,prism,tmin,-2.1266999
blmpumpk,2021-04-19,prism,tmin,-3.4968998
blmpumpk,2021-04-20,prism,tmin,-5.0848999
blmpumpk,2021-04-21,prism,tmin,-5.9337997
blmpumpk,2021-04-22,prism,tmin,-5.3232999
blmpumpk,2021-04-23,prism,tmin,-2.0351
blmpumpk,2021-04-24,prism,tmin,-2.7976
blmpumpk,2021-04-25,prism,tmin,-2.5567999
blmpumpk,2021-04-26,prism,tmin,2.7456
blmpumpk,2021-04-27,prism,tmin,4.0925999
blmpumpk,2021-04-28,prism,tmin,2.8508999
blmpumpk,2021-04-29,prism,tmin,4.6822
blmpumpk,2021-04-30,prism,tmin,6.7073998
blmpumpk,2021-05-01,prism,tmin,9.4988995
blmround,2021-04-02,prism,tmin,-1.2733999
blmround,2021-04-03,prism,tmin,0.4243
blmround,2021-04-04,prism,tmin,-0.4484
blmround,2021-04-05,prism,tmin,0.5679
blmround,2021-04-06,prism,tmin,2.7414999
blmround,2021-04-07,prism,tmin,-7.2393999000000004
blmround,2021-04-08,prism,tmin,-7.0918999
blmround,2021-04-09,prism,tmin,-3.5653
blmround,2021-04-10,prism,tmin,-5.9744
blmround,2021-04-11,prism,tmin,-2.1289999
blmround,2021-04-12,prism,tmin,-6.4445996
blmround,2021-04-13,prism,tmin,-9.5900002
blmround,2021-04-14,prism,tmin,-9.0132999
blmround,2021-04-15,prism,tmin,-5.6240001
blmround,2021-04-16,prism,tmin,-3.6719999
blmround,2021-04-17,prism,tmin,-3.9022999
blmround,2021-04-18,prism,tmin,-5.4857998
blmround,2021-04-19,prism,tmin,-5.4376998
blmround,2021-04-20,prism,tmin,-6.5144997
blmround,2021-04-21,prism,tmin,-10.0861998
blmround,2021-04-22,prism,tmin,-10.0185995
blmround,2021-04-23,prism,tmin,-4.5295
